 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,818966,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,36.63155735,6.105259559,204741.5,408155.9432,816975,4,818966,204741.5,408155.9432,816975,4,0,0.0,0.0,0,0,0,0,0,0,100,0,6.105259559,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,60409,1,1,55,111,55,55,55.0,0.0,111,111,111.0,0.0,2747.93491,33.10764952,60409.0,0.0,60409,60409,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.55382476,16.55382476,55,111,73.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,110.5,55.0,111.0,32,0,0,0,0,0,0,1,55,1,111,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58988,95904576,5,9,11607,62,8760,0,2321.4,3802.315321,20,0,6.888888889,5.30199124,121.6730263,0.145978436,7377275.077,24500000.0,88700000,1,95900000,24000000.0,47900000.0,95900000,178,95900000,12000000.0,31100000.0,88700000,1,0,0,0,0,112,192,0.052135156,0.09384328,0,8760,778.3333333,2325.15043,5406324.524,0,0,0,0,1,1,0,0,1,833.9285714,2321.4,6.888888889,112,0,0,0,0,0,0,5,11607,9,62,229,256,3,20,37242.0,0.0,37242,37242,47900000.0,57700000.0,88700000,7095614,BENIGN
80,1788152,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6505.599077,5.033129175,223519.0,631688.4146,1786868,4,819,409.5,480.1255044,749,70,1787994,357598.8,798985.8389,1786868,4,0,0,0,0,72,132,1.677709725,3.35541945,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1764835,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6591.551052,4.533001669,252119.2857,666610.1746,1763849,2,697,348.5,450.4270196,667,30,1764755,441188.75,881773.5674,1763849,2,0,0,0,0,72,112,1.699875626,2.833126043,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1839612,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6323.616067,4.348743105,262801.7143,694853.3916,1838581,5,764,382.0,483.6610383,724,40,1839573,459893.25,919125.2363,1838581,5,0,0,0,0,72,112,1.630778664,2.71796444,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1030048,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,11287.82348,6.795799807,171674.6667,416653.1992,1022144,49,7460,3730.0,5205.720123,7411,49,1029994,343331.3333,587880.9296,1022144,182,0,0,0,0,72,92,2.912485632,3.883314176,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9111385,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.292583949,0.548763991,2277846.25,4554447.191,9109517,207,9111385,2277846.25,4554447.191,9109517,207,0,0.0,0.0,0,0,0,0,0,0,100,0,0.548763991,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1868.0,0.0,1868,1868,9109517.0,0.0,9109517,9109517,DDoS
53,221,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1212669.683,18099.54751,73.66666667,44.46721639,125,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,80,80,9049.773756,9049.773756,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,1849510,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,6289.774048,4.325469989,264215.7143,698587.4354,1848463,1,811,405.5,569.2209589,808,3,1849433,462358.25,924069.8983,1848463,1,0,0,0,0,72,112,1.622051246,2.703418743,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,3244951,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.396105519,1.232684253,1081650.333,1872629.887,3243977,3,3244951,1081650.333,1872629.887,3243977,3,0,0.0,0.0,0,0,0,0,0,0,80,0,1.232684253,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1291610,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,9001.943311,6.193820116,184515.7143,479074.5146,1270822,35,20336,10168.0,14236.88793,20235,101,1291575,322893.75,632023.7737,1270822,190,0,0,0,0,72,112,2.322682543,3.871137572,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,152199,2,2,78,138,39,39,39.0,0.0,69,69,69.0,0.0,1419.194607,26.28138161,50733.0,87865.20542,152191,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,64,13.14069081,13.14069081,39,69,51.0,16.43167673,270.0,0,0,0,0,0,0,0,0,1,63.75,39.0,69.0,40,0,0,0,0,0,0,2,78,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
26284,8581015,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,163.7335443,0.815754313,1430169.167,3495710.285,8565755,3,0,0.0,0.0,0,0,8578783,1715756.6,3829267.114,8565755,3,1,0,0,0,20,132,0.11653633,0.699217983,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,15260.0,0.0,15260,15260,8565755.0,0.0,8565755,8565755,BENIGN
53,71434,1,1,53,107,53,53,53.0,0.0,107,107,107.0,0.0,2239.829773,27.99787216,71434.0,0.0,71434,71434,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13.99893608,13.99893608,53,107,71.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,106.5,53.0,107.0,32,0,0,0,0,0,0,1,53,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31098,2,2,74,240,37,37,37.0,0.0,120,120,120.0,0.0,10097.11235,128.6256351,10366.0,17910.28551,31047,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,64.31281754,64.31281754,37,120,70.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,87.75,37.0,120.0,40,0,0,0,0,0,0,2,74,2,240,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,112658,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,103206.1638,62.13495713,18776.33333,42444.81525,105245,18,7218,3609.0,4617.407281,6874,344,112600,37533.33333,58758.36972,105263,195,0,0,0,0,72,92,26.62926734,35.50568979,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
15794,4309246,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.354129702,1.39235495,861849.2,1913652.256,4285080,1,0,0.0,0.0,0,0,4297963,1074490.75,2140399.593,4285080,1,0,0,0,0,20,100,0.232059158,1.160295792,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53679,2974989,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,12.10088508,2.01681418,594997.8,1313146.127,2943931,0,0,0.0,0.0,0,0,2946914,736728.5,1471468.561,2943931,0,0,0,0,0,20,100,0.336135697,1.680678483,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37566,5826926,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,6.178214722,1.029702454,1165385.2,2587221.424,5793526,1,0,0.0,0.0,0,0,5811913,1452978.25,2893709.473,5793526,1,0,0,0,0,20,100,0.171617076,0.858085378,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,33400.0,0.0,33400,33400,5793526.0,0.0,5793526,5793526,BENIGN
53,62044,2,2,102,382,51,51,51.0,0.0,191,191,191.0,0.0,7800.915479,64.47037586,20681.33333,35815.05793,62037,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,32.23518793,32.23518793,51,191,107.0,76.68115805,5880.0,0,0,0,0,0,0,0,0,1,133.75,51.0,191.0,64,0,0,0,0,0,0,2,102,2,382,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,118215,3,6,26,11601,20,0,8.666666667,10.26320288,2920,0,1933.5,1495.722401,98354.69272,76.1324705,14776.875,33850.15054,96572,8,21034,10517.0,14861.97033,21026,8,118199,23639.8,41775.31031,96572,57,0,0,0,0,72,132,25.37749017,50.75498033,0,2920,1162.7,1494.366611,2233131.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,97667270,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,119.4156446,0.143343824,7512866.923,24800000.0,89700000,1,97500000,13900000.0,33500000.0,89700000,1,142891,28578.2,63303.2646,141817,4,0,0,0,0,172,132,0.081910757,0.061433068,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,5.0,0.0,5,5,48800000.0,57900000.0,89700000,7829825,DDoS
53,211,2,2,62,138,31,31,31.0,0.0,69,69,69.0,0.0,947867.2986,18957.34597,70.33333333,114.8927036,203,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,80,9478.672986,9478.672986,31,69,46.2,20.81345719,433.2,0,0,0,0,0,0,0,0,1,57.75,31.0,69.0,40,0,0,0,0,0,0,2,62,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,3043926,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.884554355,1.314092393,1014642.0,1756552.467,3042934,4,3043926,1014642.0,1756552.467,3042934,4,0,0.0,0.0,0,0,0,0,0,0,80,0,1.314092393,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
57163,92742530,5,9,11613,62,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,125.8861495,0.150955554,7134040.769,24400000.0,88200000,1,92700000,23200000.0,45100000.0,90900000,187,90900000,11400000.0,31100000.0,88200000,1,0,0,0,0,112,192,0.053912698,0.097042856,0,11595,778.7333333,2992.233243,8953459.781,0,0,0,0,1,1,0,0,1,834.3571429,2322.6,6.888888889,112,0,0,0,0,0,0,5,11613,9,62,229,256,3,20,2649923.0,0.0,2649923,2649923,88200000.0,0.0,88200000,88200000,BENIGN
53618,4985107,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.22150999,1.203584998,997021.4,2209271.921,4948996,2,0,0.0,0.0,0,0,4984008,1246002.0,2468717.811,4948996,2,0,0,0,0,20,100,0.2005975,1.002987499,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,10276123,9,13,1202,11850,856,0,133.5555556,279.3649545,1460,0,911.5384615,703.9597071,1270.128822,2.140885235,489339.1905,2179133.422,9998903,3,277098,34637.25,53510.13921,162225,121,10300000,854345.6667,2880198.465,9998903,3,0,0,0,0,192,272,0.875816687,1.265068548,0,1460,567.4782609,678.4543844,460300.3518,0,0,0,1,0,0,0,0,1,593.2727273,133.5555556,911.5384615,192,0,0,0,0,0,0,9,1202,13,11850,8192,250,8,20,277217.0,0.0,277217,277217,9998903.0,0.0,9998903,9998903,BENIGN
80,6710789,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.576330592,0.596055099,2236929.667,3871948.929,6707871,362,6710789,2236929.667,3871948.929,6707871,362,0,0.0,0.0,0,0,0,0,0,0,80,0,0.596055099,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2918.0,0.0,2918,2918,6707871.0,0.0,6707871,6707871,DDoS
63853,10570981,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.405549589,0.567591598,2114196.2,4705884.034,10500000,3,0,0.0,0.0,0,0,10600000,2642437.5,5259930.315,10500000,3,0,0,0,0,20,100,0.0945986,0.472992998,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,38689.0,0.0,38689,38689,10500000.0,0.0,10500000,10500000,BENIGN
80,984438,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,11810.79966,9.142272037,123054.75,339793.8019,963823,47,20266,10133.0,14159.10619,20145,121,984386,196877.2,428824.7463,963823,47,0,0,0,0,72,132,3.047424012,6.094848025,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,142923,46,60,1307,95705,570,0,28.41304348,111.499193,2896,0,1595.083333,684.9206633,678771.0865,741.6580956,1361.171429,5126.950789,23762,0,142923,3176.066667,7623.537539,24433,1,119510,2025.59322,6174.904003,24171,1,0,0,0,0,1204,1928,321.8516264,419.8064692,0,2896,906.6542056,936.5510503,877127.8699,0,0,0,1,0,0,0,0,1,915.2075472,28.41304348,1595.083333,1204,0,0,0,0,0,0,46,1307,60,95705,29200,61,27,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49391,4117349,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,8.743490047,1.457248341,823469.8,1826289.395,4090416,5,0,0.0,0.0,0,0,4102867,1025716.75,2043139.353,4090416,5,0,0,0,0,20,100,0.242874724,1.214373618,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4679462,12,12,2582,8769,868,0,215.1666667,281.8158113,2417,0,730.75,837.2350734,2425.706203,5.12879472,203454.8696,383389.6654,1799905,3,2879554,261777.6364,200860.6688,758575,11683,4497947,408904.2727,619118.8706,1999521,3,0,0,0,0,252,248,2.56439736,2.56439736,0,2417,454.04,658.0877905,433079.54,0,0,0,1,0,0,0,0,1,472.9583333,215.1666667,730.75,252,0,0,0,0,0,0,12,2582,12,8769,8192,43,11,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39215,10013071,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,140.3165922,0.699086224,1668845.167,4065628.691,9967750,2,0,0.0,0.0,0,0,9992707,1998541.4,4454932.521,9967750,2,1,0,0,0,20,132,0.099869461,0.599216764,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,45321.0,0.0,45321,45321,9967750.0,0.0,9967750,9967750,BENIGN
53,47359,2,2,74,202,37,37,37.0,0.0,101,101,101.0,0.0,5827.825756,84.46124285,15786.33333,27336.66923,47352,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,42.23062142,42.23062142,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37.0,101.0,40,0,0,0,0,0,0,2,74,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,11977,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,970777.3232,667.9468982,1711.0,2654.110899,5767,69,6106,3053.0,3935.756344,5836,270,11908,2977.0,3228.155201,6107,190,0,0,0,0,72,112,250.4800868,417.4668114,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1290913,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,23.23936625,3.873227708,322728.25,644406.5147,1289338,361,1290913,322728.25,644406.5147,1289338,361,0,0.0,0.0,0,0,0,0,0,0,100,0,3.873227708,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9970757,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.00879863,0.501466438,2492689.25,4984029.189,9968733,3,9970757,2492689.25,4984029.189,9968733,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.501466438,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2024.0,0.0,2024,2024,9968733.0,0.0,9968733,9968733,DDoS
80,468061,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,24853.59814,17.09178932,66865.85714,176437.4438,466988,4,832,416.0,470.9331163,749,83,468012,117003.0,233323.6025,466988,4,0,0,0,0,72,112,6.409420994,10.68236832,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,40569624,15,17,3501,10854,1448,0,233.4,502.5389537,2896,0,638.4705882,878.1550346,353.8361608,0.788767478,1308697.548,3367007.766,10100000,1,31000000,2212152.786,4281229.803,10200000,1,40500000,2529562.188,4453315.668,10200000,1,0,0,0,0,488,540,0.369734755,0.419032723,0,2896,435.0,736.902385,543025.125,0,0,0,1,0,0,0,0,1,448.59375,233.4,638.4705882,488,0,0,0,0,0,0,15,3501,17,10854,29200,7881,5,32,231835.75,270864.8817,638133,96269,9910570.25,280526.4691,10100000,9503216,BENIGN
80,82133132,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,142.0011598,0.146104254,7466648.364,24100000.0,80200000,3,82100000,11700000.0,30200000.0,80200000,3,52548,17516.0,29699.9738,51808,6,0,0,0,0,172,92,0.097402836,0.048701418,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1900912.0,0.0,1900912,1900912,80200000.0,0.0,80200000,80200000,DDoS
80,100430309,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,116.1302809,0.129442995,8369192.417,27600000.0,95900000,0,100000000,14300000.0,36000000.0,95900000,0,186301,46575.25,92533.79327,185375,4,0,0,0,0,172,112,0.079657228,0.049785767,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4336890.0,0.0,4336890,4336890,95900000.0,0.0,95900000,95900000,DDoS
80,664776,3,4,441,871,435,0,147.0,249.4333578,859,0,217.75,427.5093566,1973.597121,10.52986269,110796.0,248497.8211,617520,2,641005,320502.5,420046.1768,617520,23485,641479,213826.3333,369826.4595,640865,2,0,0,0,0,72,92,4.512798296,6.017064395,0,859,164.0,318.937074,101720.8571,0,0,0,1,0,0,0,0,1,187.4285714,147.0,217.75,72,0,0,0,0,0,0,3,441,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,5503895,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.360548303,0.72675805,1834631.667,3176821.397,5502909,3,5503895,1834631.667,3176821.397,5502909,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.72675805,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,986.0,0.0,986,986,5502909.0,0.0,5502909,5502909,DDoS
80,1146485,2,4,20,11601,20,0,10.0,14.14213562,8760,0,2900.25,4128.319301,10136.1989,5.233387266,229297.0,502290.5626,1127709,58,18532,18532.0,0.0,18532,18532,1146424,382141.3333,645745.6741,1127709,186,0,0,0,0,52,92,1.744462422,3.488924844,0,8760,1660.142857,3303.602601,10900000.0,0,0,0,1,0,0,0,0,2,1936.833333,10.0,2900.25,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1891603,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6146.638592,4.757869384,236450.375,662978.2505,1877194,7,14000,7000.0,9889.595442,13993,7,1891538,378307.6,837924.7724,1877194,48,0,0,0,0,72,132,1.585956461,3.171912923,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1175400,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,9897.056321,6.806193636,167914.2857,443883.782,1174548,3,626,313.0,376.1808076,579,47,1175351,293837.75,587140.225,1174548,3,0,0,0,0,72,112,2.552322614,4.253871023,0,10220,1292.555556,3378.299021,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
60978,52,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,230769.2308,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,117,251,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9686,63,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,190476.1905,31746.03175,63.0,0.0,63,63,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15873.01587,15873.01587,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,335,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,10042078,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.389943595,0.398323933,3347359.333,5797259.501,10000000,273,10000000,3347359.333,5797259.501,10000000,273,0,0.0,0.0,0,0,0,0,0,0,80,0,0.398323933,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,620.0,0.0,620,620,10000000.0,0.0,10000000,10000000,DDoS
389,230331,25,20,5782,7098,1684,0,231.28,449.6640894,2634,0,354.9,659.5449707,55919.52451,195.3710095,5234.795455,27883.01941,180564,3,230331,9597.125,37556.22587,180564,47,230234,12117.57895,51740.489,225775,3,0,0,0,0,524,424,108.5394497,86.8315598,0,2634,280.0,545.0317014,297059.5556,0,0,0,1,0,0,0,0,0,286.2222222,231.28,354.9,524,0,0,0,0,0,0,25,5782,20,7098,8192,0,23,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,8047772,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.982191841,0.497031974,2682590.667,4646379.0,8047767,1,8047772,2682590.667,4646379.0,8047767,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.497031974,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5.0,0.0,5,5,8047767.0,0.0,8047767,8047767,DDoS
