 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Label
29,946876,22,26,2025,10630,1091,8,291.8955233202508,7.119470128871296,1388,48,843.2452710945807,266.5045920385129,898121.7214722648,9666.340048276348,1,1,1,1,1,1,1,1,0.5043399777451056,BENIGN
51962,573997,29,12,12922,13970,1360,73,641.3900749920801,212.72909870520752,1349,54,408.4810338078219,416.29698671348126,562804.6316225887,7610.320275195413,0,1,0,0,1,1,0,0,1.5403957830467336,BENIGN
40838,730024,23,49,12314,5128,408,46,529.8049102568882,390.4076725567754,651,45,118.96016101066272,358.8444129786711,442827.47335954657,9382.050955340676,1,0,0,1,1,0,0,1,0.5129578344689083,BENIGN
27135,449248,32,21,5390,13699,788,62,611.8380726263865,98.70525056326716,531,72,56.86324145980147,262.7812629547111,242568.44166929787,9216.53477621034,1,1,0,1,0,1,1,0,1.7238616481173925,BruteForce
38776,865567,2,11,10515,10834,345,68,377.2163740070845,392.89325750949774,56,96,372.3469663834263,475.2321368543307,441308.650971205,6244.135178964266,0,1,1,1,0,0,1,1,1.1404869991075577,BENIGN
21188,116493,29,46,1037,3242,266,43,134.52675907587144,298.5874477805215,277,66,593.9255339590438,125.55554023135224,424347.9750327423,8710.941477425376,1,0,0,1,1,1,0,0,0.6676611588743049,BENIGN
4382,510997,32,34,1751,7738,1,57,548.7172280921071,201.6744615085977,350,5,972.7192152784093,496.3985002310569,280336.0120371728,1338.7044496865872,0,0,0,0,0,0,0,0,0.7232239825108322,PortScan
26718,791328,15,49,11239,9857,1494,82,204.1180925416721,466.5854578843011,329,51,436.2391961556753,202.6113628212735,82312.69391988615,1324.0378415551484,1,0,0,0,1,0,1,0,1.9134420953879732,BENIGN
24083,853696,32,44,1564,12389,76,57,928.3819057163232,98.89970060081352,944,22,331.6241857254882,389.7722232931217,928862.4260724756,8356.251445877275,1,1,1,0,1,0,0,1,1.843324592108608,BENIGN
40314,999702,12,43,13750,4940,384,44,414.9844756796786,29.821291420546054,1432,6,507.9901238707304,36.7749686821233,923483.1997120765,1101.7155093745484,1,1,1,1,1,0,0,0,1.8810485364286111,BENIGN
22332,194501,8,33,11722,14597,650,23,991.1828062047992,79.98001026732905,320,20,635.2327480380076,105.60192879859608,739970.7594772148,4381.225829491362,1,1,1,0,1,1,0,1,0.7331562382801441,BruteForce
2737,657012,16,11,12566,9347,902,17,593.5395338970802,201.5904874717456,176,89,395.09409048075287,189.6277671010924,670528.9671486274,6755.713739243605,1,0,1,0,1,1,0,0,1.5188755467102677,BENIGN
64504,306095,37,18,6623,5405,167,83,614.3994063616539,308.3634039748328,354,54,597.1152204502051,457.6819761457351,589248.6318724893,4616.570564496428,0,1,1,1,0,0,1,0,0.8228965666075704,BENIGN
19302,943694,15,21,1668,11368,1258,10,739.8007649509476,243.54424657382108,832,95,971.176759177568,149.8617324465843,152020.52658404314,2974.32000469742,0,0,1,1,0,1,1,0,1.4204789670752598,BENIGN
55738,203184,28,40,4327,6671,650,84,370.60554207980783,167.09209342658428,679,80,994.8833577600044,398.4628955884058,85848.84547111191,1169.2477960440365,1,1,0,1,1,0,0,0,0.9425467194368512,PortScan
34141,298186,13,16,9485,8781,759,78,694.473489085612,203.65609475090585,1056,96,222.0564470409028,336.31657432291905,329336.4659743398,8348.436152987393,0,1,0,1,1,1,1,0,1.098651135837859,BENIGN
12895,848465,40,24,9020,9268,1202,81,976.1289067596808,49.29179957629661,1426,49,110.94996884584155,325.4519098019483,641677.5612830251,4925.024596915786,1,0,1,1,0,1,1,0,0.5228755707584389,BENIGN
65530,627698,45,28,4379,13232,188,70,383.6561686565637,443.7163936519429,333,32,513.0406189957757,28.384588075963123,946709.3748549588,3.013779944969844,1,1,1,0,0,0,1,1,1.3234284795522957,BENIGN
57478,612298,28,19,6100,5792,1474,27,713.3976577435321,441.5838574292342,850,51,753.0503468419957,302.1115783759456,659779.1225549877,320.1714974036605,0,1,0,0,0,1,1,0,0.7842455876597214,BENIGN
947,965034,34,23,8185,10628,460,69,566.509364093042,90.90190339865244,547,55,630.7493867746266,374.8583510997725,735954.7017228573,5302.95304162735,0,1,1,0,0,0,1,1,0.5241380638396476,DDoS
49746,376370,40,22,6438,1737,657,83,812.5420218999725,342.96467774309235,1084,46,741.5072639569631,159.00743334887375,808169.8712650258,1975.0896552973088,0,1,1,0,1,1,1,1,0.5856082004105801,BENIGN
54573,641270,27,25,9610,1125,1331,78,842.2912239941417,58.41333002537319,835,9,807.6388316252029,219.3817797375683,195401.49673072208,2548.1659728585223,1,1,1,1,1,0,0,1,0.9142053315111937,BENIGN
57163,38924,11,16,7651,8083,190,24,856.7967029050278,48.44081415705876,789,60,605.2937967457552,252.44758892724545,229305.4084962618,5973.204992440279,1,0,0,0,1,0,0,0,1.5840338419802462,BruteForce
47098,323283,3,39,4177,14135,714,71,593.3586491105671,304.56579426962406,1304,98,798.3220351546208,359.5349489362901,13482.230774924315,3420.0969245935958,0,0,0,1,1,1,0,1,1.7156846484785542,DoS
54360,216185,4,5,453,11427,195,45,284.9838032268557,72.40620046897776,1239,76,820.0579771904244,215.9122055179886,758424.9271598968,5525.806847955889,0,1,1,0,1,1,1,1,1.3671662908140132,BENIGN
37354,311878,45,1,4551,8339,1414,65,556.5406311505883,310.0644361759582,705,85,215.9064616520368,10.995992469446302,365907.66909327183,4928.98996156298,0,1,0,1,0,0,1,1,1.364795977833175,BENIGN
52329,615948,26,21,2245,8599,461,5,784.4356345362564,98.2317022782778,96,10,123.45423243857798,144.801496839624,951370.4611289286,6548.248746510119,0,0,0,1,0,0,0,0,1.106434675107462,BENIGN
3164,613670,26,29,13138,5745,806,66,405.0063979473951,105.28728769122556,384,79,288.3658941526928,291.2786926223085,280508.12464582646,2229.675928967728,1,1,0,0,0,1,1,0,1.6141762064927443,DDoS
23883,530063,19,15,2774,14232,1245,98,918.124058419402,492.4193491880433,622,47,202.3362854533843,14.894554477720677,395638.5986444759,862.6438234701674,0,1,1,0,0,1,0,0,0.940149206261898,BENIGN
59121,443325,29,3,7893,394,747,89,225.14982611870917,281.56808706521343,62,69,167.05996146694133,388.7899471616602,513825.3683193817,1901.3012337652767,0,1,1,1,0,0,0,0,1.8220780947317297,BENIGN
38585,356842,24,31,14072,4638,478,19,625.2868506565336,430.6503500315264,89,15,714.6564023089005,134.91889307378707,570552.7186439299,4006.143090259255,0,1,1,1,0,0,0,0,1.2359267111768035,BruteForce
35855,620400,49,19,11046,7690,655,93,705.3492192641661,212.4018742285644,850,69,342.4701264818351,359.7033670083943,546284.1796445949,3164.96444438523,0,0,1,0,1,1,1,1,0.7500005348623688,BENIGN
52729,293860,27,13,10559,11545,214,64,355.9658929355608,140.52271438404375,307,80,587.3717539130606,388.5529016337789,885944.3444306025,7886.747950430808,0,0,1,1,1,1,1,0,1.9782443827839,DDoS
28026,839380,44,15,247,5120,731,51,602.3215442379417,476.9366583436448,1200,86,100.60760524258086,280.75194686081545,114500.42570281358,5694.7814635422765,0,1,0,0,0,1,1,1,1.6782250388528102,PortScan
41934,336586,22,22,7788,9904,481,99,547.7935090914339,295.07810685175684,779,91,448.3698245287999,217.65270001298524,596824.0741293433,9613.656638556102,0,0,0,0,1,1,1,0,1.1650302996582895,BENIGN
30838,128323,28,30,1033,9127,1243,39,856.6756355890851,383.18624970453175,846,75,819.0046549160598,213.625396982408,463444.780716312,9742.57319101806,0,0,1,1,0,0,0,0,1.9052439158672656,BENIGN
3951,390875,10,3,2063,7777,115,98,133.71306266301858,315.2016765673521,1421,14,326.0590431107681,243.10260588228527,768139.8453658741,3894.8613499091744,1,0,1,0,0,0,0,0,1.717024077894587,PortScan
37458,981884,46,11,13952,7587,1470,65,999.3683666895596,469.9159474047473,1491,96,157.66738117532054,244.2382080488673,684656.9215618877,2234.716906502016,1,0,1,1,1,1,1,0,1.094313464448714,BENIGN
6796,229948,19,37,9066,8950,1227,80,89.8740899313307,80.56322510030047,1351,20,746.1032036190028,118.78497401481778,713668.0284758627,7751.20453841296,0,0,1,1,0,0,0,1,1.688157773989416,BENIGN
38402,93067,29,9,4571,14354,243,95,186.8766005339043,228.92883237286568,193,40,542.4720119878187,418.9632451345365,63611.58456529425,2678.087971915984,0,1,1,0,0,1,1,0,1.730065150544691,PortScan
64016,211821,34,1,9616,10810,438,72,538.7762137441869,103.15611534753845,1369,25,335.7576331249449,461.28173933143614,251310.50396545755,6506.615264212888,0,0,1,1,0,0,1,1,1.7334297372150749,DoS
64406,644864,29,32,1565,13377,1211,77,610.2906207391745,143.79511840222352,865,44,689.3331919099658,388.194538625616,427705.88617837394,9925.279275439778,0,0,1,1,1,1,0,1,0.9601731592880908,BENIGN
23375,977820,47,42,1998,10473,1049,59,960.338613620878,303.6292977529486,1492,42,692.2994110914505,218.43628156012963,991864.9384524608,688.1940724864105,0,1,0,0,0,1,1,0,1.182486468474102,BENIGN
21872,773888,32,47,3788,9575,298,24,80.51376826442376,217.37875701619728,973,10,125.49602818402523,126.733664293134,231823.5649259624,741.4056081735253,0,0,1,1,0,0,0,0,0.5401693618836569,BENIGN
28754,852130,1,38,14622,13558,991,80,315.6146519970704,129.14804558794373,767,26,751.9843169868392,152.21989510637832,600248.784576871,7437.00868690363,1,0,0,0,1,1,0,0,0.7633938209368132,BENIGN
29612,789353,3,23,12279,8282,1469,17,344.27635402592773,271.9191110315592,375,85,246.60549435119785,404.39968149430666,741453.2333550818,5843.939673846238,1,0,0,1,0,0,1,1,0.5943761786971138,BENIGN
62283,49613,46,9,3911,8852,1375,92,331.3097865566008,183.84865571164252,965,81,905.7438293629192,226.21755861360427,867411.3971485806,1836.944308951824,1,1,1,0,0,1,1,0,1.0140066768818516,BruteForce
62999,278926,18,32,2518,11434,1064,72,354.35914195564607,306.1806343706028,1232,60,192.1632209209926,395.3077453697279,75877.1169705711,691.628513840737,0,0,0,1,1,0,1,1,1.952577682431471,BruteForce
27271,231759,12,4,4556,3096,1486,71,497.5287081692875,416.13874593165343,199,29,238.17326405570017,148.89712404314352,362190.37460959685,2131.871133352111,0,1,0,1,0,0,0,0,1.055859267648266,BENIGN
61906,124482,35,43,8274,11981,1490,71,71.1866196537114,365.7729028255402,1269,13,140.22863264734795,194.60668736079137,390062.2113613259,2712.902114766549,1,0,0,0,0,0,1,1,0.5433410635344755,BENIGN
57076,283266,17,14,12873,6518,1000,64,158.38605363461176,149.12199393136063,615,11,156.4797213968035,126.68845121574168,323874.45018378715,8681.981661415311,0,1,1,1,0,1,0,0,1.236192305756175,PortScan
38294,149317,24,22,11442,11861,1204,93,176.19672394489385,229.12282698725477,1329,77,311.4528509971776,17.376638307596867,706385.9143843398,6885.185985485042,0,1,0,0,1,1,0,0,1.3150259504727375,BruteForce
39935,456163,42,39,9486,11878,1304,13,208.74508337735224,127.22366507885128,809,10,255.06500572695177,285.280060681271,621181.7192513796,4197.060459213348,1,0,0,1,1,1,1,1,1.3355563409662086,BENIGN
50377,69123,33,29,1646,5583,348,16,257.3560087107168,350.0842079031627,1062,19,788.0192351943062,240.80042472263983,668242.3908445311,1283.1168678874617,1,1,1,0,0,1,1,0,1.89828600088042,BENIGN
23295,855685,16,1,9714,11472,992,54,94.36292699085742,346.5456421953816,471,14,153.80280578715252,361.99735636386816,194544.77295358368,2356.3830362454696,0,0,1,0,1,1,1,1,1.6797227492737117,BENIGN
10646,733845,31,13,12997,13682,38,25,518.8720157310697,219.6449113536025,827,49,268.87012999540264,9.078645812724783,326501.0028668097,4067.831704146218,0,0,0,0,1,1,1,1,0.6582906131035171,DoS
58445,257369,45,45,9351,13751,845,21,870.4418508739557,155.94264566034212,16,52,158.95529353775063,474.1102073504719,585580.0213168443,5848.207531408455,0,0,1,1,1,1,0,0,1.727263124930824,BENIGN
13676,152321,46,31,8568,1835,1040,32,640.4919805776605,114.03868305947783,1232,29,592.116429301995,443.10366726017367,209364.1881026897,6212.4977164058455,1,1,0,0,1,1,1,0,0.855281698625838,DoS
12775,721776,41,24,5469,13954,1187,85,799.7334799346645,82.62891818314918,842,98,982.2331994101004,280.7915402505124,436053.40664302016,2651.3480225482667,0,1,0,0,1,1,0,0,0.5480288564153216,DDoS
46848,783302,20,34,1239,11368,461,87,989.7249561477912,108.327554047053,668,84,160.5232120819009,39.87024439878349,97013.95563298528,1618.3211531523798,0,1,1,0,1,0,1,0,0.7197880119341047,BENIGN
2737,657012,16,11,12566,9347,902,17,593.5395338970802,201.5904874717456,176,89,395.09409048075287,189.6277671010924,670528.9671486274,6755.713739243605,1,0,1,0,1,1,0,0,1.5188755467102677,BENIGN
37214,422846,48,31,7951,8805,325,59,916.61814089962,138.3316744993446,55,8,687.2573271650895,372.9759753242999,365980.5842481485,961.0783853953494,0,0,0,0,1,1,1,1,0.8102882549365723,BENIGN
49100,75419,41,38,866,5276,1026,20,501.7501955448837,173.89502583411598,1203,28,860.9717554768456,339.9997994868457,849856.2173013933,2951.07894241481,1,0,0,0,1,0,0,0,1.1251082712764051,BENIGN
64814,66913,7,4,13101,4811,1202,88,820.4706048276155,161.04312105850545,1451,61,894.3188826120745,338.31133404001616,625469.464002825,8536.190455727668,0,1,1,1,1,0,1,0,1.5874425458939458,BENIGN
10995,875353,11,35,5496,6555,163,4,677.5057946646618,100.32516818668596,777,25,92.74379043894506,146.5505363403465,788427.4657131096,5389.966157902347,1,1,0,1,1,0,1,0,0.5385563342395234,BENIGN
5733,949622,30,43,14598,10395,396,42,309.2713023081527,335.7884214180464,309,39,339.4993905140248,252.00210645373997,578000.0822220867,5331.834083731728,1,1,0,1,0,1,1,1,1.4982904481545116,BENIGN
36278,403083,22,41,14262,6773,1189,22,567.7579949377435,437.54078925862586,615,43,805.1830415648941,151.4926092929735,178058.03886615208,3954.529385893436,1,1,0,0,1,1,1,1,0.7920446637179714,BENIGN
64465,397711,12,17,3702,5403,91,11,268.46334463098253,119.43206215301016,826,39,576.6436020251598,265.7619953764349,595124.7764112179,2686.5080200945504,0,0,1,1,1,1,0,0,0.5121309373289695,BENIGN
58265,63937,3,26,7939,9970,632,84,406.920515111257,464.2819219700663,164,57,341.8801382120954,326.73545801402463,493965.5347282185,8380.456094190897,1,0,0,0,0,0,1,0,1.8901381770511776,BENIGN
47177,50768,48,14,9035,14977,136,74,246.06334139056,240.4372240035018,203,57,409.6852839056496,496.1933394455461,163120.44585670417,96.07489782167396,1,1,1,0,1,0,0,0,1.4817291044980323,DoS
22332,194501,8,33,11722,14597,650,23,991.1828062047992,79.98001026732905,320,20,635.2327480380076,105.60192879859608,739970.7594772148,4381.225829491362,1,1,1,0,1,1,0,1,0.7331562382801441,BruteForce
51905,211958,23,45,8413,11043,475,17,770.8544355690973,19.284667101381643,1174,37,714.70209893803,231.2226077898784,721224.7279971552,3855.0037328952767,1,0,1,1,1,1,0,1,0.7844287417968748,BENIGN
5749,903386,9,6,344,1063,658,58,571.4446103209505,24.0764750314841,1262,77,998.440112377678,365.9673303884182,211238.72325583783,2143.368365410127,0,0,0,1,0,0,1,1,0.6928394254612547,BruteForce
14840,892298,48,12,3841,7263,662,26,297.37749080781805,295.7465558314556,433,24,65.80749099185277,488.8403578258057,802996.6320744193,3229.464767786738,1,0,1,0,0,0,1,0,1.494368274161134,BENIGN
59221,866184,40,32,238,10042,1206,40,452.7047643971483,308.3631131118651,868,44,235.28751049639695,147.96820203701398,578514.028672432,6839.006109383009,0,1,0,0,1,1,1,1,1.088672958051619,BENIGN
26685,268449,21,42,356,5869,187,77,102.85672636226758,298.6634377368118,685,10,615.5714868612345,37.79874111515129,305330.05402557825,1913.347860541989,1,0,1,1,1,1,1,0,0.8746491396343758,BENIGN
38868,962811,39,20,9686,4614,916,45,828.3353079001253,370.8853669765994,620,29,176.6809784019025,315.53351553356794,246953.85272942227,2331.168283330257,1,1,0,1,1,1,1,0,1.071439718665664,DoS
51462,78710,29,33,10450,7773,1255,52,920.6162361249534,80.87317319142319,453,11,820.2535795217598,244.9758665289479,836317.5261354416,1770.6054535930318,1,1,1,0,1,1,0,0,0.5060456092059484,DDoS
39101,682348,32,21,1503,12230,1269,83,102.7097449645151,472.7134427457194,1348,42,232.8955588907216,464.4743787123254,379358.4101131784,2293.162388557549,1,0,0,1,1,0,0,1,1.3233483190245805,BENIGN
5072,6571,33,6,3444,3062,989,2,235.4158842880059,139.00776530701177,773,8,217.2311610260007,268.24496437514034,975188.2165348536,3962.831178585623,1,1,0,0,1,0,1,0,1.7369341621345102,BENIGN
17354,362645,18,25,6705,14356,916,50,841.1207350300784,258.80455279118644,1339,89,89.20344518211203,357.76741097528304,715744.8064080727,3524.6805787112685,0,1,0,1,0,0,1,1,0.8992749429214917,BENIGN
46183,661358,24,32,313,11330,920,95,175.3333344661203,447.8604740354367,1262,12,926.1372161878566,451.885266871907,883302.3931219621,5033.077574820263,0,1,1,1,1,0,0,0,1.188895578177027,BENIGN
19890,880180,9,38,3484,10867,717,23,242.33907445688985,371.0118672646035,1438,77,730.4925829771632,419.81251259585207,385865.46764356,6453.0143247061,1,1,1,0,1,1,1,0,1.2612080097271632,BENIGN
44108,314517,8,20,2376,9814,866,5,503.6454988553909,292.79779946973593,1187,91,908.4187375643526,130.25606132955045,711983.854207432,9765.041061784585,1,1,1,1,1,1,0,1,0.5582937890451202,BruteForce
51427,79084,48,9,3327,7938,470,30,611.0601748516557,478.4917098209572,870,88,465.2346641324023,267.2736726530369,871763.8684188838,967.4227438794612,0,0,0,1,1,1,0,1,1.937643243857464,BENIGN
57478,612298,28,19,6100,5792,1474,27,713.3976577435321,441.5838574292342,850,51,753.0503468419957,302.1115783759456,659779.1225549877,320.1714974036605,0,1,0,0,0,1,1,0,0.7842455876597214,BENIGN
8014,597898,30,1,13441,10356,607,70,837.4833966333615,247.33264858266483,1355,76,607.2306327099864,234.65385893332223,981656.7928560058,4589.059324643651,1,1,0,0,0,1,1,0,0.8740577248482089,BENIGN
8328,440281,2,7,7212,4977,254,81,593.2762049031455,334.8811740037119,416,11,210.55127910517797,399.717319397408,681447.8223729789,2323.274213377292,1,0,1,0,1,1,0,0,1.995809496121787,BENIGN
21123,886207,17,17,5381,9498,760,68,314.40082739120515,272.93015812754754,812,34,835.7743262709139,51.06776816640634,182551.47774715853,754.897130282206,0,0,0,0,1,0,0,1,0.8363975401218244,DDoS
15054,701693,32,5,7398,7805,758,9,135.46891491791283,127.33680966499516,848,15,993.5125290343416,228.69944725501796,149853.30252626212,1419.523995031894,0,1,1,1,1,1,1,1,0.5443766874702467,BENIGN
11683,918641,26,21,9849,13158,1360,26,328.1540680548684,420.3770846031509,906,78,687.940142859466,213.03131709259728,423908.77840054827,3409.7750629328584,0,0,0,0,1,1,1,1,1.330001551543416,DoS
16636,99072,44,13,8392,2212,1020,69,533.4324388388679,111.42115067625365,1280,6,821.2732890855643,381.1836806893836,167969.65239515205,1004.567680096982,1,0,0,0,1,0,0,0,1.3656070208949382,BENIGN
25491,759035,13,13,4993,9320,1303,65,218.18936900691105,190.8711344542024,637,93,886.6278345194771,129.05293302700042,842401.7980417912,893.1228906706656,1,0,1,0,1,1,1,0,0.8202432041192849,BENIGN
51427,79084,48,9,3327,7938,470,30,611.0601748516557,478.4917098209572,870,88,465.2346641324023,267.2736726530369,871763.8684188838,967.4227438794612,0,0,0,1,1,1,0,1,1.937643243857464,BENIGN
35657,341175,10,46,14425,12449,207,85,549.6349196428956,444.3223600913836,1438,96,333.8326063740228,62.64462301691324,789936.2037658389,791.5322964250837,0,0,0,1,0,1,0,1,0.5662593905538067,PortScan
57021,433817,38,22,12855,8107,832,28,475.2426790322487,11.761642300469545,774,9,222.15103650264703,249.0273561201057,329016.0003087913,1990.207209848881,1,1,1,1,1,0,0,0,0.9955329987265562,BENIGN
47858,663097,44,6,14386,5612,592,96,739.6703403619299,461.3135222761536,750,60,170.45193655293315,27.222091615338236,215499.65515029244,4968.929571073546,1,0,0,1,0,0,0,0,1.161231972592403,BENIGN
6839,190707,36,40,11693,11320,865,54,834.9448428654656,172.23767341917534,1225,17,782.6943589219815,174.61801852711275,337492.17431191355,8045.274268954584,1,1,1,0,1,1,1,0,0.8163472229367301,BENIGN
52342,784839,5,8,2664,3330,573,50,974.3285113992896,191.00087716296164,552,14,191.25349996696008,286.9351292008631,578379.2382597892,8370.275593769664,0,1,1,0,1,0,0,0,0.6229969315101864,BENIGN
